Error rate
0.453125
0.390625
0.359375
0.359375
0.375000
0.250000
0.453125
0.609375
0.343750
0.265625
0.250000
0.234375
0.484375
0.281250
0.296875
0.234375
0.296875
0.343750
0.328125
0.312500
0.328125
0.390625
0.296875
0.359375
0.390625
0.218750
0.500000
0.328125
0.281250
0.531250
0.453125
0.390625
0.421875
0.484375
0.390625
0.296875
0.328125
0.203125
0.375000
0.250000
0.218750
0.265625
0.359375
0.343750
0.265625
0.312500
0.218750
0.437500
0.328125
0.250000
0.250000
0.343750
0.390625
0.359375
0.265625
0.421875
0.203125
0.281250
0.375000
0.343750
0.359375
0.250000
0.390625
0.218750
0.343750
0.390625
0.437500
0.453125
0.296875
0.328125
0.343750
0.281250
0.437500
0.312500
0.359375
0.328125
0.250000
0.453125
0.406250
0.343750
0.453125
0.281250
0.375000
0.265625
0.296875
0.375000
0.390625
0.328125
0.250000
0.250000
0.265625
0.296875
0.281250
0.281250
0.421875
0.406250
0.296875
0.390625
0.296875
0.296875
