0.666295, 0.134768
0.285271, -0.051751
0.651024, 0.055748
0.542133, -0.084364
0.269167, -0.280018
0.508755, 0.042699
0.658657, 0.064008
0.497017, -0.165743
0.714641, 0.168648
0.637061, -0.001864
0.412313, -0.026557
0.709419, 0.053355
0.528133, -0.053837
0.252842, -0.159162
0.677068, 0.033361
0.512896, -0.104592
0.342724, -0.183040
0.533258, -0.082361
0.342568, -0.050599
0.413991, 0.018146
0.705496, 0.099297
0.343349, -0.130696
0.385722, -0.006223
0.409856, 0.053694
0.748145, 0.099167
0.658626, 0.012668
0.683560, 0.024719
0.410500, -0.066942
0.628488, 0.269010
0.437460, 0.051753
0.664914, 0.005214
0.452400, -0.186396
0.474728, -0.133408
0.427386, -0.032275
0.293918, -0.085878
0.615446, -0.025979
0.312231, -0.068779
0.594470, 0.191282
0.634488, -0.023775
0.442240, -0.149221
0.463218, -0.138088
0.404076, 0.005354
0.458801, 0.016954
0.376014, -0.191667
0.487947, -0.025189
0.514648, 0.056683
0.680261, 0.036939
0.306951, -0.124672
0.325958, -0.087158
0.414345, -0.055413
0.398316, 0.013337
0.526858, 0.115684
0.350399, -0.149849
0.390892, 0.020859
0.730445, 0.093718
0.260109, -0.138761
0.364397, -0.036334
0.682161, 0.161836
0.491312, -0.163837
0.304776, -0.066754
0.628296, 0.219160
0.661354, 0.003183
0.254063, -0.109094
0.623406, 0.019577
0.745833, 0.122977
0.426749, 0.068416
0.621217, 0.051679
0.419937, -0.175200
0.375064, -0.089101
0.642933, 0.169129
0.278532, -0.173742
0.570609, -0.049226
0.282888, -0.100987
0.510001, -0.097922
0.386557, -0.050559
0.735690, 0.150674
0.309999, -0.115077
0.267247, -0.124655
0.584907, -0.049066
0.688556, 0.046254
0.461705, 0.052514
0.385008, 0.025265
0.714335, 0.049932
0.504231, 0.006545
0.386255, 0.002119
0.702228, 0.038242
0.463480, 0.029264
0.679276, 0.020260
0.408260, 0.018801
0.454695, 0.099253
0.375816, -0.006718
0.528662, 0.028838
0.667951, 0.022932
0.339082, -0.018711
0.386859, 0.030593
0.283827, -0.097471
0.250994, -0.094728
0.701531, 0.043036
0.722184, 0.130487
0.262444, -0.140324
