Error rate
0.218750
0.265625
0.140625
0.234375
0.250000
0.359375
0.171875
0.328125
0.453125
0.359375
0.187500
0.171875
0.203125
0.109375
0.250000
0.203125
0.265625
0.234375
0.125000
0.140625
0.203125
0.234375
0.296875
0.187500
0.218750
0.187500
0.109375
0.343750
0.250000
0.140625
0.296875
0.218750
0.187500
0.312500
0.218750
0.328125
0.250000
0.250000
0.218750
0.296875
0.265625
0.343750
0.171875
0.359375
0.359375
0.187500
0.312500
0.328125
0.203125
0.218750
0.187500
0.265625
0.265625
0.312500
0.296875
0.203125
0.187500
0.328125
0.250000
0.328125
0.281250
0.359375
0.187500
0.203125
0.281250
0.250000
0.250000
0.265625
0.281250
0.281250
0.156250
0.203125
0.281250
0.203125
0.328125
0.328125
0.203125
0.234375
0.281250
0.296875
0.296875
0.281250
0.312500
0.312500
0.250000
0.203125
0.218750
0.203125
0.218750
0.187500
0.093750
0.140625
0.234375
0.171875
0.250000
0.203125
0.250000
0.281250
0.234375
0.140625
