Error rate
0.375000
0.484375
0.562500
0.625000
0.625000
0.515625
0.578125
0.718750
0.578125
0.437500
0.343750
0.343750
0.640625
0.531250
0.468750
0.312500
0.515625
0.406250
0.562500
0.468750
0.406250
0.625000
0.437500
0.546875
0.500000
0.421875
0.593750
0.390625
0.578125
0.500000
0.437500
0.500000
0.578125
0.453125
0.515625
0.406250
0.375000
0.406250
0.546875
0.500000
0.437500
0.531250
0.546875
0.437500
0.500000
0.500000
0.531250
0.468750
0.484375
0.468750
0.593750
0.531250
0.609375
0.531250
0.546875
0.500000
0.406250
0.343750
0.531250
0.546875
0.546875
0.531250
0.500000
0.421875
0.343750
0.421875
0.515625
0.375000
0.500000
0.546875
0.656250
0.578125
0.500000
0.390625
0.484375
0.500000
0.562500
0.468750
0.578125
0.515625
0.531250
0.734375
0.640625
0.593750
0.625000
0.578125
0.453125
0.468750
0.625000
0.609375
0.578125
0.515625
0.453125
0.500000
0.546875
0.437500
0.343750
0.562500
0.531250
0.500000
