Error rate
0.906250
0.343750
0.656250
0.656250
0.500000
0.687500
0.656250
0.593750
0.343750
0.656250
0.437500
0.406250
0.593750
0.656250
0.687500
0.406250
0.812500
0.593750
0.218750
0.656250
0.750000
0.218750
0.218750
0.218750
0.343750
0.656250
0.750000
0.531250
0.593750
0.781250
0.281250
0.781250
0.562500
0.343750
0.250000
0.343750
0.468750
0.343750
0.343750
0.406250
0.687500
0.343750
0.093750
0.375000
0.531250
0.406250
0.437500
0.593750
0.343750
0.500000
0.218750
0.531250
0.406250
0.656250
0.656250
0.687500
0.531250
0.718750
0.406250
0.437500
0.656250
0.281250
0.281250
0.562500
0.718750
0.593750
0.656250
0.593750
0.906250
0.593750
0.843750
0.562500
0.437500
0.593750
0.718750
0.218750
0.656250
0.375000
0.593750
0.718750
0.093750
0.218750
0.343750
0.406250
0.656250
0.343750
0.437500
0.218750
0.718750
0.781250
0.406250
0.187500
0.343750
0.343750
0.406250
0.343750
0.593750
0.468750
0.531250
0.343750
