Error rate
0.453125
0.421875
0.562500
0.453125
0.437500
0.437500
0.562500
0.500000
0.656250
0.312500
0.562500
0.625000
0.468750
0.500000
0.421875
0.531250
0.562500
0.562500
0.468750
0.593750
0.328125
0.500000
0.468750
0.515625
0.593750
0.468750
0.531250
0.375000
0.468750
0.578125
0.531250
0.375000
0.500000
0.468750
0.531250
0.593750
0.593750
0.375000
0.500000
0.437500
0.453125
0.468750
0.531250
0.593750
0.500000
0.453125
0.437500
0.562500
0.578125
0.531250
0.468750
0.531250
0.500000
0.562500
0.656250
0.500000
0.406250
0.500000
0.484375
0.468750
0.343750
0.531250
0.437500
0.437500
0.500000
0.406250
0.468750
0.406250
0.406250
0.656250
0.421875
0.625000
0.437500
0.468750
0.500000
0.468750
0.500000
0.500000
0.562500
0.468750
0.468750
0.500000
0.390625
0.437500
0.468750
0.531250
0.468750
0.375000
0.437500
0.421875
0.468750
0.562500
0.500000
0.437500
0.687500
0.437500
0.656250
0.437500
0.453125
0.562500
