Error rate
0.140625
0.328125
0.375000
0.406250
0.203125
0.203125
0.250000
0.515625
0.312500
0.359375
0.515625
0.359375
0.390625
0.203125
0.218750
0.343750
0.468750
0.281250
0.312500
0.203125
0.281250
0.156250
0.468750
0.187500
0.312500
0.250000
0.281250
0.312500
0.156250
0.343750
0.250000
0.250000
0.250000
0.218750
0.187500
0.296875
0.296875
0.265625
0.343750
0.265625
0.281250
0.375000
0.421875
0.218750
0.484375
0.281250
0.312500
0.281250
0.312500
0.390625
0.281250
0.218750
0.265625
0.390625
0.250000
0.328125
0.343750
0.265625
0.531250
0.281250
0.328125
0.125000
0.312500
0.156250
0.500000
0.359375
0.437500
0.390625
0.390625
0.375000
0.296875
0.406250
0.187500
0.250000
0.281250
0.265625
0.312500
0.234375
0.234375
0.109375
0.437500
0.406250
0.343750
0.218750
0.171875
0.359375
0.328125
0.234375
0.359375
0.312500
0.343750
0.281250
0.281250
0.140625
0.296875
0.250000
0.312500
0.437500
0.265625
0.203125
