Error rate
0.501221
0.533203
0.493164
0.502441
0.499268
0.507080
0.506104
0.496094
0.489258
0.490479
0.503174
0.513672
0.512939
0.491455
0.499023
0.496338
0.496094
0.503418
0.484863
0.498535
0.510742
0.502686
0.494141
0.491455
0.499268
0.494629
0.527344
0.483398
0.493408
0.496338
0.502686
0.497070
0.509277
0.483643
0.501953
0.500244
0.490234
0.511230
0.491699
0.514648
0.501465
0.502441
0.502441
0.500977
0.501953
0.496582
0.514893
0.505127
0.507324
0.496338
0.477295
0.507080
0.504883
0.493164
0.505127
0.492676
0.498291
0.491211
0.501221
0.510010
0.501221
0.490723
0.511719
0.503174
0.510498
0.507324
0.505859
0.500977
0.501709
0.511719
0.500244
0.494385
0.506592
0.511475
0.490967
0.497803
0.505371
0.503662
0.492432
0.503418
0.504395
0.509521
0.492676
0.503174
0.506592
0.490967
0.500000
0.514160
0.492188
0.487061
0.494141
0.500244
0.507568
0.500732
0.503174
0.492676
0.513916
0.507324
0.494629
0.501465
