Error rate
0.503906
0.500488
0.495605
0.502197
0.499512
0.496338
0.500244
0.500000
0.499023
0.523682
0.502930
0.499268
0.496826
0.497314
0.497070
0.496582
0.499268
0.498779
0.506348
0.502197
0.498047
0.491943
0.491455
0.494873
0.501709
0.499512
0.499023
0.502930
0.502197
0.499512
0.496094
0.503174
0.500000
0.496338
0.500488
0.500000
0.500977
0.498779
0.496826
0.505127
0.498291
0.501221
0.500488
0.499023
0.491455
0.496094
0.499512
0.500244
0.501709
0.501709
0.503174
0.502197
0.500732
0.499512
0.503174
0.499756
0.498291
0.497803
0.503662
0.501709
0.498779
0.500977
0.499268
0.500488
0.498291
0.493652
0.503174
0.498535
0.492432
0.497314
0.493896
0.502441
0.506348
0.497559
0.503662
0.496094
0.501709
0.496338
0.502686
0.499512
0.499756
0.493652
0.503418
0.493408
0.497559
0.501465
0.500977
0.503418
0.496338
0.502441
0.498291
0.502197
0.503906
0.497803
0.497559
0.502686
0.505615
0.495117
0.501709
0.502930
