Error rate
0.502197
0.482910
0.485840
0.506836
0.489014
0.481201
0.507080
0.501221
0.514160
0.507080
0.494873
0.496826
0.498535
0.495850
0.515381
0.500000
0.511230
0.492188
0.499512
0.505127
0.491211
0.497070
0.505371
0.521240
0.497070
0.501953
0.513428
0.511719
0.497070
0.503662
0.502441
0.491699
0.489990
0.508301
0.487305
0.491455
0.502686
0.501221
0.492188
0.502930
0.490479
0.509033
0.504150
0.496582
0.494141
0.497559
0.479980
0.489258
0.501221
0.502197
0.484619
0.504639
0.514893
0.496338
0.495361
0.497803
0.487793
0.511475
0.496338
0.501221
0.502686
0.487061
0.491211
0.485352
0.494141
0.477539
0.493164
0.501953
0.492920
0.509277
0.514648
0.514404
0.477051
0.497070
0.494873
0.507324
0.496826
0.503906
0.506592
0.496582
0.497559
0.501221
0.525391
0.506104
0.494629
0.517578
0.490479
0.501221
0.510498
0.517334
0.496582
0.494141
0.504883
0.505859
0.495361
0.499023
0.504883
0.493652
0.504395
0.499512
