2511.276367, 0.919772
921.893005, 0.800927
2750.422119, 1.152074
924.110046, 0.469137
1962.851440, 0.508437
3936.284180, 1.023307
3370.003662, 0.881035
1912.290283, 0.292896
1093.790161, 0.240770
4425.645508, 0.882206
4361.617188, 0.844501
2478.654541, 1.478675
2236.495361, 0.944078
1503.036011, 1.179455
1264.350586, 2.385677
2405.719971, 1.249946
3620.743652, 1.019683
1979.213379, 1.013584
3655.427979, 1.249349
1605.611572, 0.033259
2220.408691, 0.541401
1949.194702, 0.857247
2713.482422, 1.264646
2252.839355, 1.066121
2263.016113, 0.676192
949.575867, 0.028599
4749.296875, 0.847790
3563.046631, 0.905707
910.246704, 0.369629
823.436646, 0.749668
3111.497803, 1.258302
1738.079834, 1.461360
835.885742, 2.667755
2631.150146, 0.438527
2428.469482, 1.953976
4017.351318, 0.996166
2926.499023, 1.008777
4033.721191, 1.131704
4433.000977, 0.992652
2563.779541, 1.061668
2503.403809, 1.371603
1800.257812, 0.121760
1512.987061, 1.152406
3283.629150, 0.036006
1569.722412, 1.347965
2057.235840, 0.366027
3390.231445, 1.190619
1853.480469, 0.355197
1967.312256, 1.334173
4162.112793, 1.081789
1930.193848, 0.696891
1821.300293, 2.390975
992.019592, 0.203742
1351.403564, 1.716015
3299.680176, 0.941673
1873.298218, 2.187009
1504.398926, 0.209579
1083.745117, 0.727786
2889.582520, 1.295803
3423.263428, 1.319949
3722.869141, 1.001551
1373.674072, 0.211015
1688.310059, 1.031899
1798.000610, 0.175460
849.171936, 2.547931
2103.337646, 0.965989
2908.609863, 1.348388
2034.723633, 0.386399
2420.055176, 0.904782
1556.573608, 1.627024
5797.122070, 0.782626
2876.885986, 0.568841
2031.942261, 1.993322
2177.564209, 1.617416
1212.951660, 0.140038
733.513855, 1.512915
2247.077393, 0.932181
2985.215332, 0.723952
1915.162476, 1.027331
1665.953735, 2.484146
1304.336426, 2.435400
1304.979492, 0.327185
870.150085, 0.280776
2668.784424, 1.060686
2006.174561, 0.251859
2317.488525, 0.593370
3656.443359, 1.240886
1868.050781, 0.164271
2785.191650, 1.605912
2655.402588, 0.293470
2349.928955, 1.593631
3809.382812, 0.550833
2082.097656, 0.542429
2521.292236, 1.023384
1258.950439, 1.403068
900.361755, 0.945676
2267.572266, 0.823446
2209.510986, 1.690711
2762.585205, 0.811896
2324.622314, 1.969654
