Error rate
0.406250
0.421875
0.312500
0.421875
0.218750
0.328125
0.187500
0.218750
0.312500
0.312500
0.156250
0.328125
0.375000
0.203125
0.375000
0.187500
0.312500
0.250000
0.234375
0.296875
0.109375
0.218750
0.250000
0.328125
0.250000
0.218750
0.156250
0.359375
0.390625
0.265625
0.328125
0.453125
0.125000
0.281250
0.109375
0.312500
0.453125
0.093750
0.156250
0.296875
0.250000
0.390625
0.250000
0.203125
0.375000
0.421875
0.328125
0.156250
0.250000
0.250000
0.421875
0.156250
0.281250
0.093750
0.312500
0.359375
0.281250
0.125000
0.359375
0.234375
0.187500
0.343750
0.078125
0.281250
0.156250
0.234375
0.328125
0.218750
0.312500
0.218750
0.140625
0.046875
0.062500
0.187500
0.218750
0.250000
0.203125
0.234375
0.234375
0.234375
0.203125
0.234375
0.250000
0.140625
0.218750
0.265625
0.218750
0.343750
0.203125
0.250000
0.203125
0.281250
0.218750
0.312500
0.484375
0.187500
0.390625
0.218750
0.203125
0.265625
