0.485433, 0.126528
0.553784, 0.014942
0.530250, -0.008880
0.693266, 0.087211
0.658953, 0.121523
0.618635, 0.075082
0.504822, 0.058979
0.438118, -0.079668
0.713933, 0.044045
0.607883, 0.037019
0.689216, -0.042450
0.635991, 0.057830
0.424525, -0.037322
0.569849, 0.049307
0.270455, -0.047072
0.381573, -0.076955
0.439711, -0.052139
0.579455, -0.012007
0.527067, -0.094758
0.554885, 0.011706
0.612736, 0.204140
0.618402, -0.085895
0.488277, 0.015545
0.250804, -0.093893
0.304044, -0.068393
0.389062, -0.089090
0.668532, 0.129345
0.653307, 0.074814
0.395359, -0.012271
0.515704, -0.030029
0.687806, 0.128879
0.366031, -0.074189
0.496552, -0.016256
0.596372, 0.118652
0.309616, -0.094560
0.394273, 0.030371
0.548885, 0.086587
0.599038, 0.096165
0.423748, -0.141934
0.313953, -0.137144
0.282231, -0.030916
0.466488, 0.053324
0.659272, -0.010811
0.323738, -0.124302
0.344692, -0.141262
0.604686, 0.202494
0.513419, 0.135533
0.393110, -0.091695
0.260075, -0.163429
0.483030, -0.009732
0.519580, 0.017986
0.655467, 0.068783
0.535423, 0.042548
0.549358, -0.022944
0.518995, -0.048849
0.495280, -0.046120
0.729485, 0.099802
0.559923, 0.030776
0.350302, 0.073543
0.372928, 0.031965
0.283391, -0.097685
0.356641, -0.028624
0.567995, 0.023111
0.529892, -0.048997
0.637739, 0.050518
0.467686, -0.064932
0.701469, -0.001496
0.669477, 0.019596
0.266887, -0.035611
0.475804, -0.005715
0.258687, -0.283770
0.624140, 0.201033
0.291919, 0.217990
0.319258, -0.110706
0.635019, 0.198081
0.360366, -0.133192
0.430340, 0.032403
0.691107, 0.058415
0.536634, -0.007575
0.672969, -0.058390
0.500620, 0.176787
0.586825, 0.019526
0.712469, 0.191778
0.732721, 0.070964
0.735320, 0.169272
0.449872, 0.074099
0.403598, -0.086065
0.492393, 0.114918
0.460515, 0.171788
0.380977, 0.020074
0.375042, -0.121178
0.709639, 0.159422
0.283906, -0.159430
0.469678, -0.048317
0.697022, 0.024836
0.668677, 0.099093
0.303161, -0.196728
0.398917, -0.044467
0.367711, -0.051844
0.422850, -0.152036
