Error rate
0.656250
0.343750
0.437500
0.625000
0.406250
0.375000
0.531250
0.593750
0.437500
0.406250
0.406250
0.531250
0.656250
0.468750
0.437500
0.406250
0.437500
0.656250
0.468750
0.531250
0.656250
0.343750
0.468750
0.343750
0.562500
0.531250
0.656250
0.343750
0.281250
0.343750
0.406250
0.531250
0.343750
0.468750
0.531250
0.281250
0.531250
0.343750
0.593750
0.531250
0.343750
0.312500
0.468750
0.593750
0.531250
0.593750
0.531250
0.656250
0.406250
0.468750
0.281250
0.437500
0.656250
0.406250
0.593750
0.593750
0.281250
0.312500
0.343750
0.531250
0.500000
0.593750
0.593750
0.406250
0.468750
0.625000
0.625000
0.281250
0.593750
0.468750
0.468750
0.531250
0.656250
0.437500
0.531250
0.468750
0.406250
0.406250
0.468750
0.562500
0.593750
0.406250
0.656250
0.625000
0.718750
0.531250
0.593750
0.593750
0.656250
0.343750
0.656250
0.312500
0.468750
0.406250
0.531250
0.500000
0.593750
0.468750
0.406250
0.656250
