Error rate
0.125000
0.187500
0.125000
0.218750
0.125000
0.125000
0.187500
0.031250
0.062500
0.187500
0.000000
0.187500
0.062500
0.125000
0.156250
0.093750
0.281250
0.250000
0.187500
0.156250
0.125000
0.312500
0.312500
0.125000
0.312500
0.062500
0.218750
0.125000
0.000000
0.093750
0.156250
0.250000
0.062500
0.187500
0.125000
0.250000
0.187500
0.125000
0.281250
0.187500
0.093750
0.062500
0.250000
0.062500
0.250000
0.218750
0.156250
0.187500
0.250000
0.000000
0.250000
0.062500
0.718750
0.250000
0.062500
0.125000
0.062500
0.187500
0.062500
0.250000
0.156250
0.250000
0.187500
0.000000
0.187500
0.187500
0.312500
0.250000
0.062500
0.187500
0.218750
0.062500
0.125000
0.281250
0.000000
0.062500
0.250000
0.375000
0.125000
0.062500
0.187500
0.000000
0.250000
0.187500
0.250000
0.062500
0.187500
0.250000
0.312500
0.187500
0.125000
0.125000
0.125000
0.062500
0.218750
0.156250
0.062500
0.125000
0.062500
0.187500
